,Track,Album_Name,Artist,Release_Date,ISRC,All_Time_Rank,Track_Score,Spotify_Streams,Spotify_Playlist_Count,Spotify_Playlist_Reach,Spotify_Popularity,YouTube_Views,YouTube_Likes,TikTok_Posts,TikTok_Likes,TikTok_Views,YouTube_Playlist_Reach,Apple_Music_Playlist_Count,AirPlay_Spins,SiriusXM_Spins,Deezer_Playlist_Count,Deezer_Playlist_Reach,Amazon_Playlist_Count,Pandora_Streams,Pandora_Track_Stations,Soundcloud_Streams,Shazam_Counts,TIDAL_Popularity,Explicit_Track,numero_ligne,Pandora_Track,spotify_artist_id,spotify_followers_feb25,artist_genres
3470,Love Sosa,Finally Rich (Deluxe),Chief Keef,2012-01-01,USUM71214600,3586,22.7,757522352,224483,30472220,74.0,0,1073571,186541,59591708,450672924,2329764,36.0,1404,51,9,0,6,199348206,"785,640",385854,1130370,,1,3599,199348206,15iVAtD3s3FsQR4w1v6M0P,5476595,Error: 429
1940,Desconocidos,Desconocidos,Mau y Ricky,2018-10-12,USSD11800344,2006,32.2,757001327,53221,16642929,65.0,0,4145589,38054,5064052,41170418,162026619,54.0,9445,10,30,0,34,14506432,"3,848",0,1295202,,1,2009,14506432,2wkoKEfS6dXwThbyTnZWFU,6763760,Error: 429
1631,Hate Me (with Juice WRLD),Hate Me (with Juice WRLD),Ellie Goulding,2019-06-26,GBUM71902944,1677,35.6,756657781,127019,21769100,66.0,0,4118228,84134,19035171,184317399,228308566,56.0,9795,0,18,0,29,100001648,"88,684",32800876,3390136,,0,1693,100001648,0X2BH1fck6amBIoJhDVmmJ,12888866,Error: 429
3555,Love Someone,Love Someone,Lukas Graham,2018-09-07,USWB11801903,3674,22.4,753200066,76430,26556274,63.0,0,1404539,260432,16265262,192443386,7782057,51.0,111900,0,38,0,11,105848112,"37,101",6420870,0,,0,3684,105848112,25u4wHJWxCA9vO0CzxAbK7,2542436,Error: 429
3489,Te Vi,Los muchachos vol. 1 - EP,Piso 21,2018-06-01,MXF151800454,3610,22.6,752708868,62653,31913503,70.0,0,2159262,751220,59390273,427823320,131977173,68.0,16739,69,46,0,31,41720770,"12,717",0,2326604,,0,3618,41720770,4bw2Am3p9ji3mYsXNXtQcd,9306228,Error: 429
1306,Tal Vez,Tal Vez,Paulo Londra,2019-04-03,USWL11900063,1350,40.3,751585271,75691,21188829,67.0,0,7965155,445243,23744405,173903141,164749104,28.0,7496,0,22,0,19,2097634,"3,306",0,1591441,,0,1361,2097634,3vQ0GE3mI0dAaxIMYe5g7z,24863132,Error: 429
2206,Propuesta Indecente,Caliente! Latino Hitmix 2013,Romeo Santos,2013-01-01,USSD11300197,2266,30.0,751508028,76654,28891369,74.0,0,6525279,110257,23003530,240862996,361024153,46.0,15365,8,37,0,36,0,,0,4633986,,0,2284,0,5lwmRuXgjX8xIwlnauTZIP,24392294,Error: 429
32,Strangers,Strangers,Kenya Grace,2023-09-01,USWB12305048,34,233.5,750154960,139141,103879363,79.0,0,1495758,1031447,196985853,2231749390,1745168821,163.0,378114,856,113,0,112,20228317,"5,331",10938075,7477917,,0,34,20228317,7uMDnSZyUYNBPLhPMNuaM2,552749,Error: 429
1382,Hold On,Hold On,Justin Bieber,2021-03-05,USUM72102322,1433,38.9,749776475,98447,21788917,65.0,0,3672693,48025,27478023,250017692,303917292,129.0,162314,32,225,0,33,90646001,"13,910",0,1953031,,0,1438,90646001,1uNFoZAHBGtllmzznpCI3s,80830577,Error: 429
992,Yo Perreo Sola,YHLQMDLG,Bad Bunny,2020-02-29,QM4TX2030934,1036,47.1,745086450,95154,29388631,67.0,0,8068018,1515908,126702212,1133216780,291194930,128.0,24957,38,35,0,53,81678830,"65,483",0,1822325,,0,1040,81678830,4q3ewBCX7sLwd24euuV69X,91075954,Error: 429
3273,Washing Machine Heart,Be the Cowboy,Mitski,2018-08-17,USJ5G1815012,3388,23.6,743015700,133098,31345611,77.0,0,2616878,199978,173568712,1004422009,330,14.0,647,250,0,0,29,4304887,"16,043",12250564,1821714,,0,3393,4304887,2uYWxilOVlUdk4oV9DvwqK,9966615,Error: 429
765,Tarot,Un Verano Sin Ti,Bad Bunny,2022-05-06,QM6MZ2214881,796,54.3,742515730,93128,28604664,73.0,0,1499544,940020,241093278,2486183983,22246842,39.0,10091,0,4,0,7,36599355,"3,147",0,959597,,1,798,36599355,4q3ewBCX7sLwd24euuV69X,91075954,Error: 429
3915,"WHATS POPPIN (feat. DaBaby, Tory Lanez &amp; Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,2020-06-24,USAT22003620,4051,21.2,742255774,117293,24138527,62.0,0,0,0,0,0,0,52.0,39896,0,30,0,0,0,,0,1515661,,1,4055,0,2LIk90788K0zvyj2JJVwkJ,4093720,Error: 429
964,Panini,Panini,Lil Nas X,2019-06-20,USSM11903948,1003,47.9,741766886,96241,16599790,62.0,0,10294151,334492,59073681,493209730,229239236,68.0,46553,504,22,0,18,132924483,"229,717",43940834,2409985,,0,1010,132924483,7jVv8c5Fj3E9VhNjxT4snq,12378673,Error: 429
3759,STARGAZING,ASTROWORLD,Travis Scott,2018-08-03,USSM11806658,3887,21.7,740409304,140977,21048687,70.0,0,2171021,11019,5798688,50313512,1332906,50.0,1945,5,17,0,12,34539181,"22,518",0,1402381,,1,3895,34539181,0Y5tJX1MQlPlqiwlOH1tJY,37010815,Error: 429
1429,"How Far I'll Go - From ""Moana""","How Far I'll Go (From ""Moana"")",Alessia Cara,2016-10-28,USWD11677601,1476,38.1,740261910,49852,13088456,58.0,0,2812967,6680,5148211,26579876,2631537,72.0,10652,0,17,0,12,267332003,"1,592,942",4664608,3721475,,0,1486,267332003,2wUjUUtkb5lvLKcGKsKqsR,12034215,Error: 429
1611,Alone,Alone,Alan Walker,2016-01-01,NOG841617010,1667,35.7,738909649,98916,19195265,70.0,0,15412305,883818,33329265,388592360,469953995,43.0,36750,83,36,0,16,33223993,"57,730",0,6332168,,0,1673,33223993,7vk5e3vY1uw9plTHJAMwjN,40271612,Error: 429
1449,Reggaetï¿½ï¿½n Lento (Baile,Primera Cita,CNCO,2016-08-26,USSD11600135,1497,37.9,738438810,65613,22623077,67.0,0,7650997,655030,19223955,149891612,336396451,64.0,14780,78,37,0,39,71305643,"50,105",0,3652838,,0,1506,71305643,0eecdvMrqBftK0M1VKhaF4,9397441,Error: 429
816,Supalonely,STELLA & STEVE,BENEE,2019-11-15,USUM71922597,845,52.8,738407486,111662,26764629,62.0,0,4622840,4814901,442756956,3587729796,287718975,153.0,249364,150,115,0,27,61533676,"36,942",0,6834164,,1,851,61533676,0Cp8WN4V8Tu4QJQwCN5Md4,827702,Error: 429
2517,Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),Bazzi,2018-08-02,USAT21810504,2611,27.6,737482160,55335,17510051,66.0,0,4019192,3214979,189904593,2189766597,207282014,52.0,19601,0,25,0,16,22073894,"13,492",0,4647023,,0,2616,22073894,4GvEc3ANtPPjt1ZJllr5Zl,5484490,Error: 429
399,Cradles,Cradles,Sub Urban,2019-01-04,GB2LD1800949,418,75.2,737097685,155765,20317539,68.0,0,19179674,6010728,735932695,8841517566,56344836,19.0,23497,0,14,0,7,77491669,"121,008",42287751,11014789,,0,418,77491669,7gXb99Sf9nNmpNYeAgIQFG,1796357,Error: 429
1408,LA INOCENTE,Microdosis,Mora,2022-04-01,QM4TX2252954,1461,38.4,736983718,92256,38659924,76.0,0,619019,343800,74611902,559279404,0,42.0,20516,48,21,0,36,2465152,"1,503",0,1849683,,1,1465,2465152,4az97MtWmBQ5Db3GfDh9j9,3913115,Error: 429
254,Pink Venom,Pink Venom,BLACKPINK,2022-08-19,KRA402200017,266,95.6,736469450,48251,22817940,68.0,0,16834955,1833169,587311863,5828265172,3169887749,43.0,47080,406,20,0,40,6401599,"10,275",0,1547563,,0,266,6401599,41MozSoPIsD1dJM0CLPjZF,52994783,Error: 429
3432,Me And My Broken Heart,Power Hits 2014,Rixton,2014-01-01,USUM71401800,3563,22.8,733931275,115255,27152345,71.0,0,4702620,293382,6037735,47138593,376872478,27.0,20296,138,22,0,4,499999791,"176,815",0,6889166,,0,3561,499999791,0kkxsdcaWmWU2yWAqclDh4,770340,Error: 429
2649,Plain Jane,Plain Jane,A$AP Ferg,2017-08-04,USRC11701803,2752,26.8,733772721,146447,26777778,65.0,0,3281866,1638742,86025556,707393379,4519334,104.0,362,28,13,0,15,98462005,"71,224",0,7570376,,1,2756,98462005,5dHt1vcEm9qb8fCyLcB3HL,4056156,Error: 429
334,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,Drake,2021-09-03,USUG12104409,348,82.1,732652170,217189,35225322,72.0,0,2184804,264300,95344150,711702658,379789269,67.0,3965,443,10,0,26,96181566,"75,646",43754739,2095961,,1,349,96181566,3TVXtAsR1Inumwj472S9r4,96238154,Error: 429
3936,Little Do You Know,Little Do You Know,Alex & Sierra,2014-01-01,USSM11404193,4077,21.1,732651478,76941,29043662,65.0,0,5924267,1005996,76255229,663477196,18664403,37.0,198,0,20,0,8,475143620,"284,882",0,1350264,,0,4076,475143620,6lcwlkAjBPSKnFBZjjZFJs,2906960,Error: 429
3438,Wildest Dreams (Taylor's Version),Wildest Dreams (Taylor's Version),Taylor Swift,2021-09-17,USUG12103658,3550,22.8,732118596,62990,35314187,69.0,0,533953,0,0,0,0,74.0,24287,0,11,0,59,47562205,"14,217",0,982971,,0,3567,47562205,06HL4z0CvFAxyc27GXpf02,132615138,Error: 429
443,F.N,F.N,Lil Tjay,2019-08-09,USSM11904899,461,71.7,731933924,186835,18420557,70.0,0,4951977,393517,18913500,173278256,7568168,40.0,1919,51,12,0,2,39513101,"67,866",139571395,1966253,,1,462,39513101,6jGMq4yGs7aQzuGsMgVgZR,9531222,Error: 429
3123,Swimming Pools (Drank),"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,2012-01-01,USUM71207642,3227,24.2,731646994,157106,24325603,75.0,0,1143981,40220,10917801,87387158,395108,62.0,126,21,27,0,14,665742058,"753,880",0,6577435,,1,3241,665742058,2YZyLoL8N0Wb9xBt1NhZWg,37990281,Error: 429
788,Party Girl,Party Girl,StaySolidRocky,2020-04-21,USSM12002247,816,53.6,730440576,115574,16306099,67.0,0,2037639,6782670,391923611,3194124847,23072079,62.0,16774,90,15,0,10,8510801,"72,500",0,1963555,,0,822,8510801,1XLWox9w1Yvbodui0SRhUQ,311618,Error: 429
1308,Beautiful Mistakes (feat. Megan Thee Stallion),Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,2021-03-03,USUM72103449,1362,40.2,730200775,93856,28511210,71.0,0,2530483,41956,7430636,79067338,771573964,156.0,2388,150,31,0,53,189021941,"41,851",0,4208553,,0,1363,189021941,04gDigrS5kc9YWfZHwBETP,44115767,Error: 429
1389,The London (feat. J. Cole & Travis Scott),The London (feat. J. Cole & Travis Scott),Young Thug,2019-05-23,USAT21903320,1438,38.8,729825680,155380,26351002,62.0,0,2353107,33462,5970654,63035109,222320277,90.0,65842,101,37,0,26,63014064,"21,492",40918654,2792929,,1,1445,63014064,50co4Is1HCEo8bhOyUWKpn,11284414,Error: 429
2841,Sofia,Sofia,Clairo,2019-07-26,US4HB1900086,2946,25.7,728920951,143829,36926488,74.0,0,2336018,107125,55770176,313505897,72209,75.0,37776,179,20,0,63,9827957,"20,739",0,1829791,,0,2951,9827957,3l0CmX0FuQjFxr8SK7Vqag,5784012,Error: 429
4196,Chamber Of Reflection,Salad Days,Mac DeMarco,2014-03-28,QMMZN1300568,4321,20.2,728140057,201363,35839296,74.0,0,3365976,197935,125260763,918538689,5053171,39.0,2120,4,18,0,7,19923286,"21,433",15522068,2451463,,0,4352,19923286,3Sz7ZnJQBIHsXLUSo0OQtM,7094607,Error: 429
2396,Wagon Wheel,True Believers,Darius Rucker,2013-01-01,USCN11200248,2477,28.6,727417273,107826,25463894,73.0,0,2402463,51203,14475594,101847028,596719707,59.0,128432,126,19,0,24,575560582,"786,536",1206091,3566957,,0,2486,575560582,7FY5V3XMwlNBPitEjXowHQ,2668060,Error: 429
3686,Noticed,Noticed,Lil Mosey,2018-07-20,USUM71809565,3819,21.9,727014998,114135,13562882,65.0,0,3056099,9928,2804253,25640147,49905291,13.0,192,84,16,0,1,36207229,"61,967",0,1122407,,1,3818,36207229,5zctI4wO9XSKS8XwcnqEHk,5743068,Error: 429
1904,Pure Water (with Migos),Pure Water (with Migos),Mustard,2019-01-16,USUM71823137,1971,32.5,726877512,145514,22684851,66.0,0,2770217,69287,15400639,126460343,30375764,69.0,1339,331,18,0,7,199864715,"95,893",0,3804674,,1,1972,199864715,0YinUQ50QDB7ZxSCLyQ40k,1540154,Error: 429
1626,Paradise (feat. Dermot Kennedy),Paradise,MEDUZA,2020-10-30,GBUM72005075,1679,35.6,726266033,118990,41567899,64.0,0,962971,34842,6649392,68206557,54524699,209.0,244063,40,73,0,11,29623365,"3,167",0,3651154,,0,1688,29623365,0xRXCcSX89eobfrshSVdyu,878308,Error: 429
574,In The Stars,In The Stars,Benson Boone,2022-04-29,USWB12201574,597,61.9,725214939,107667,48040727,74.0,0,2396003,626129,233812388,2046007902,2723304479,48.0,98191,47,19,0,14,10018684,"12,905",6084222,3629083,,0,600,10018684,22wbnEMDvgVIAGdFeek6ET,4764642,Error: 429
760,Party,Un Verano Sin Ti,Bad Bunny,2022-05-06,QM6MZ2214885,789,54.7,725076772,83311,29009374,72.0,0,2150658,705800,287983296,3014389754,22621115,51.0,39010,150,15,0,19,64496554,"17,065",0,1467014,,0,792,64496554,4q3ewBCX7sLwd24euuV69X,91075954,Error: 429
772,Normal,Normal,Feid,2022-07-08,USUM72211935,804,54.1,724772954,76821,31039211,76.0,0,1556356,86775,25803660,237386912,472550280,59.0,28567,239,22,0,32,9638456,"2,516",0,956990,,1,806,9638456,2LRoIwlKmHjgvigdNGBHNo,16169688,Error: 429
1571,Fancy,The New Classic,Iggy Azalea,2014-01-01,GBUM71400597,1630,36.3,724486951,89470,32447335,61.0,0,6766774,49460,14054713,155148335,166989461,132.0,21741,250,83,0,37,543498775,"855,575",2020118,8228542,,1,1632,543498775,5yG7ZAZafVaAlMTeBybKAL,6719413,Error: 429
714,Miï¿½ï¿½n,Miï¿½ï¿½n,TINI,2021-04-29,USHR12141512,742,56.3,723722454,79670,35967048,73.0,0,4948905,916770,122604577,1607695575,166684466,80.0,28464,170,29,0,64,6768367,"3,258",0,1358270,,0,745,6768367,7vXDAI8JwjW531ouMGbfcp,8725985,Error: 429
3901,"Bitch, Donï¿½ï¿½ï¿½t Kill M","good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,2012-01-01,USUM71210774,4037,21.2,721771477,182518,23222997,67.0,0,3603381,57977,13026986,78341646,10067174,73.0,9268,10,43,0,23,327439211,"307,788",0,2085087,,1,4040,327439211,2YZyLoL8N0Wb9xBt1NhZWg,37990281,Error: 429
201,Columbia,Columbia,Quevedo,2023-07-07,BK4DA2310533,209,105.5,721002940,84161,56226278,79.0,0,1343262,372100,71411756,752868970,535715103,47.0,51158,44,39,0,64,260176,"1,269",120842,1148958,,0,210,260176,52iwsT98xCoGgiGntTiR7K,5591426,Error: 429
936,Your Love (9PM),Your Love (9PM),ATB,2021-01-15,DECE72003523,976,48.9,721002104,146298,62920572,71.0,0,952700,25400,5772644,81735548,153714110,201.0,361427,220,115,0,27,24235804,"2,394",5026745,7799522,,0,980,24235804,7jZM5w05mGhw6wTB1okhD9,422800,Error: 429
26,Baby Shark,ýýýýýýýýý ýýýýýý ýýýýýýýýýýýý,Pinkfong,2015-12-01,KRE671700001,28,265.7,720822868,60945,7530769,71.0,0,48757673,7743800,281762094,6577639193,2166611,33.0,284,142,19,0,17,86458847,"2,234,137",0,2064420,,0,28,86458847,7cTXfwpe9peK0UE1bZyIWZ,398003,Error: 429
274,New Baby Shark,Pinkfong & Baby Shark's Space Adventure Songs,Pinkfong,2022-09-30,QMDA62210237,286,91.2,720822868,13,164,17.0,0,0,0,0,0,0,,0,0,0,0,0,86397101,"2,234,762",0,0,,0,286,86397101,7cTXfwpe9peK0UE1bZyIWZ,398003,Error: 429
129,Made You Look,Takin' It Back,Meghan Trainor,2022-10-21,USSM12204574,135,129.5,720720922,74295,89509926,77.0,0,2557839,4687520,1252326407,15247253457,718932832,108.0,412680,0,43,0,59,81828913,"36,462",0,3086624,,0,135,81828913,6JL8zeS1NmiOftqZTRgdTz,15618472,Error: 429
1543,11:00 PM,11:11,Maluma,2019-05-17,USSD11900166,1596,36.7,719602988,64741,26033088,67.0,0,3868761,33557,2730302,29561419,366558466,71.0,22273,240,39,0,31,105491631,"23,969",0,2007313,,0,1603,105491631,1r4hJ1h58CWwUQe3MxPuau,36025312,Error: 429
375,Te Felicito,Te Felicito,Shakira,2022-04-21,USQX92201764,392,77.0,719593291,74269,37254627,67.0,0,4424400,826261,159735614,2594106000,455293047,98.0,124848,455,53,0,69,25538867,"8,165",0,2583205,,0,392,25538867,0EmeFodog0BfCgMzAIvKQp,36720322,Error: 429
3365,Talk Dirty (feat. 2 Chainz),VTM Kzoom Hits Best Of 2013,Jason Derulo,2013-01-01,USWB11302648,3489,23.1,718634962,116033,31380421,65.0,0,872188,220691,63662766,429272415,30042463,64.0,49011,625,42,0,11,524355500,"700,893",0,14696611,,1,3492,524355500,07YZf4WDAMNwqr4jfgOZ8y,12400274,Error: 429
2997,La Difï¿½ï¿,YHLQMDLG,Bad Bunny,2020-02-29,QM4TX2030889,3112,24.8,718032755,88205,26808160,68.0,0,2445183,16400,5979412,59989029,20259925,75.0,12613,157,22,0,14,57602908,"15,742",0,718684,,1,3108,57602908,4q3ewBCX7sLwd24euuV69X,91075954,Error: 429
2143,WHERE SHE GOES,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,2023-10-13,QM6P42352188,2208,30.4,717849037,11199,4402776,,0,0,0,0,0,0,16.0,13,0,0,0,0,22701001,"8,039",0,0,,1,2217,22701001,4q3ewBCX7sLwd24euuV69X,91075954,Error: 429
235,WHERE SHE GOES,WHERE SHE GOES,Bad Bunny,2023-05-18,QM6P42334528,246,98.4,717849037,98440,37797217,72.0,0,1929598,308670,85402638,808518802,47337825,126.0,57673,125,35,0,41,0,,4037512,2076698,,1,246,0,4q3ewBCX7sLwd24euuV69X,91075954,Error: 429
1540,Life Goes On,BE,BTS,2020-11-20,QMBZ92051791,1594,36.7,717715448,43805,25129169,70.0,0,19718272,899627,211335376,1177171729,246545164,55.0,23706,0,15,0,12,2059991,"7,952",0,1991071,,0,1600,2059991,3Nrfpe0tUJi4K4DXYWgMUX,77919662,Error: 429
1552,Party Rock Anthem,Sorry For Party Rocking (Japan Version),LMFAO,2011-01-01,USUM71100061,1609,36.6,717233625,190770,55770260,68.0,0,13879113,184111,60606503,474207854,270664934,148.0,84021,235,78,0,41,0,,5611431,10711856,,0,1613,0,3sgFRtyBnxXD5ESfmbK4dl,4326093,Error: 429
523,Wasted On You,Dangerous: The Double Album,Morgan Wallen,2021-01-08,USUG12004194,545,65.7,717226454,73851,11500647,79.0,0,2296639,55649,7599044,86145458,350781335,41.0,391795,273,3,0,7,431750490,"127,122",14272948,2061209,,0,545,431750490,4oUHIQIBe0LHzYfvXNW4QM,11920260,Error: 429
2998,TE MUDASTE,EL ï¿½ï¿½LTIMO TOUR DEL M,Bad Bunny,2020-11-27,QMFME2066837,3099,24.8,717202437,80289,19161838,71.0,0,1587764,107700,42476322,253170602,3039304,57.0,4112,249,30,0,6,37604869,"5,455",0,556069,,1,3109,37604869,4q3ewBCX7sLwd24euuV69X,91075954,Error: 429
995,Take You Dancing,Take You Dancing,Jason Derulo,2020-07-22,USAT22004479,1039,47.1,716319941,98905,32882211,65.0,0,3442896,522107,149900995,1506051452,176273148,145.0,392495,115,91,0,31,111888753,"21,214",0,0,,0,1043,111888753,07YZf4WDAMNwqr4jfgOZ8y,12400274,Error: 429
1198,POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,2020-07-17,USSM12004501,1247,42.4,712664065,165234,35485186,63.0,0,4775085,257346,28205851,247613041,279342315,183.0,93,259,50,0,42,76691890,"33,455",0,3773076,,1,1249,76691890,0QHgL1lAIqAw0HtD7YldmP,11914844,Error: 429
839,Adicto (with Anuel AA & Ozuna),Adicto (with Anuel AA & Ozuna),Tainy,2019-08-22,USUM71912751,871,51.7,711861577,84611,28656289,69.0,0,4586141,611826,17295595,185706534,136934639,133.0,12356,18,25,0,28,111865989,"16,392",5576102,1522049,,0,876,111865989,0GM7qgcRCORpGnfcN2tCiB,2688675,Error: 429
4320,Bounce Back,Bounce Back,Big Sean,2016-10-31,USUM71614503,4465,19.7,711322702,98581,22063307,61.0,0,287379,463080,14250731,90486354,34515209,144.0,27886,122,24,0,17,378582160,"192,137",0,3184032,,1,4484,378582160,0c173mlxpT3dSFRgMO8XPh,11368933,Error: 429
1039,Lavender Haze,Midnights,Taylor Swift,2022-10-21,USUG12205734,1090,45.9,711138043,42535,28394531,73.0,0,411132,90029,35207211,302181012,0,66.0,249917,0,11,0,54,54466202,"20,497",0,900372,,1,1090,54466202,06HL4z0CvFAxyc27GXpf02,132615138,Error: 429
878,End of Beginning,DECIDE,Djo,2022-09-16,GBKPL2205058,918,50.5,710784872,64517,191969474,90.0,0,594352,129300,118218973,1027806256,58700775,149.0,94468,501,133,0,107,4025966,"5,291",0,3343993,,0,919,4025966,5p9HO3XC5P3BLxJs5Mtrhm,1831076,Error: 429
1102,Sky,Whole Lotta Red,Playboi Carti,2020-12-25,USUM72024699,1147,44.3,710319373,209136,30701216,74.0,0,2671075,154135,62458934,363975031,280367116,31.0,1582,59,10,0,14,2766036,"16,909",0,1537393,,1,1153,2766036,699OTQXzgjhIYAHMy9RyPD,13128525,Error: 429
649,OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,2019-12-27,USSM11914988,675,58.8,709850383,165912,33706762,70.0,0,750424,8269500,222858336,1876371239,8841698,69.0,29239,103,24,0,13,36432352,"55,187",0,3068690,,1,678,36432352,7A8S43ryYdbWpJKeHRZRcq,920034,Error: 429
2834,Lucky You (feat. Joyner Lucas),Kamikaze,Eminem,2018-08-31,USUM71813334,2944,25.7,709560621,98164,26325717,68.0,0,5771617,3776,1994779,19887287,5774727,48.0,1798,15,15,0,19,138039395,"45,377",3163011,1461359,,1,2944,138039395,7dGJo4pcD2V6oG8kP0tJRR,97568991,Error: 429
680,Mayores,Mayores,Becky G,2017-07-14,USRC11701270,709,57.6,709559454,66677,26417997,66.0,0,9901740,610733,22346077,258215382,282498898,84.0,23100,117,42,0,39,146731599,"104,443",0,3920423,,0,710,146731599,4obzFoKoKRHIphyHzJ35G3,15895412,Error: 429
3768,Hola - Remix,Hola (Remix),Dalex,2019-11-01,QM9WM1900166,3900,21.6,708615717,87957,23915679,64.0,0,749483,42200,5666517,62179337,1,38.0,12541,16,18,0,0,32110135,"8,030",0,1526884,,0,3904,32110135,5s4QJTzJRjMrqBDzPiif9l,2294,Error: 429
1752,Me Niego (feat. Ozuna & Wisin),Me Niego,Reik,2018-02-16,MXF011800071,1814,34.2,708166969,58098,19508090,66.0,0,4611513,382728,36505321,263244094,291869556,64.0,13342,75,35,0,30,142883611,"29,182",0,4094040,,0,1816,142883611,0vR2qb8m9WHeZ5ByCbimq2,9334726,Error: 429
3074,YEAH RIGHT,Yeah Right,Joji,2018-05-08,USUYG1194991,3192,24.4,707551397,148441,20364177,21.0,0,2598192,49597,26883217,186530347,5649485,22.0,119,56,13,0,14,9776641,"17,709",18684374,1508168,,1,3190,9776641,3MZsBdqDrRTJihTHQrO6Dq,10086581,Error: 429
1941,After Party,Heaven Or Hell,Don Toliver,2020-03-13,USAT22001223,2005,32.2,706711575,170468,34103511,69.0,0,1623904,379039,144853884,1092802231,70837,70.0,17736,203,16,0,11,11521920,"46,060",0,1400011,,1,2010,11521920,4Gso3d4CscCijv0lmajZWs,6083704,Error: 429
1681,Freestyle,Too Hard,Lil Baby,2017-12-01,QZ4JX1760834,1735,35.0,706489684,169855,37807345,75.0,0,3716581,33905,16142417,109113917,250831157,83.0,797,40,14,0,10,145578693,"81,846",0,2193924,,1,1744,145578693,5f7VJjfbwm532GiveGC0ZK,19813476,Error: 429
208,Superhero (Heroes & Villains),HEROES & VILLAINS,Metro Boomin,2022-12-02,USUG12208783,218,104.4,706356280,166277,62975073,77.0,0,1750863,32432,14181961,108461504,205280243,56.0,72856,331,13,0,41,27896080,"16,722",22121803,2363066,,1,218,27896080,0iEtIxbK0KxaSlF7G42ZOp,10446470,Error: 429
1263,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),SUBEME LA RADIO,Enrique Iglesias,2017-02-24,USRC11700058,1313,41.1,706158416,87667,24084151,65.0,0,7360323,1069767,28595817,233419445,348204812,76.0,67073,69,57,0,39,107237615,"37,694",446194,7039145,,0,1318,107237615,7qG3b048QCHVRO5Pv1T5lw,11454590,Error: 429
3094,Cï¿½ï¿½MO SE SIENTE - R,Como Se Siente (Remix),Jhay Cortez,2020-05-09,USUM72010288,3190,24.4,705672746,84469,33371478,70.0,0,1055058,38258,16654149,124603506,504904,79.0,4564,20,35,0,22,66731877,"7,395",72533,633497,,1,3211,66731877,6nVcHLIgY5pE2YCl8ubca1,8510267,Error: 429
1168,My Oh My (feat. DaBaby),Romance,Camila Cabello,2019-12-06,USSM11914257,1218,42.9,703865912,78873,23552368,68.0,0,5473016,1434048,288727576,2298790080,262934830,74.0,243345,170,41,0,21,136780685,"92,037",16327957,3703911,,0,1219,136780685,4nDoRrQiYLoBzwC5BhVJzF,34594410,Error: 429
4214,Losin Control,Losin Control,Russ,2016-07-28,USSM11606199,4354,20.1,703411626,95048,19980635,66.0,0,1718942,106882,21993209,108839324,6610,55.0,0,4,47,0,0,356243964,"195,496",0,2062658,,1,4371,356243964,1z7b1Pr1rSlvWRzsW3HOrS,5329029,Error: 429
1966,I Love It (& Lil Pump),I Love It - Single,Kanye West,2018-09-06,USUM71814031,2035,32.0,703089599,126449,21054860,65.0,0,9012438,28477,19087053,154119835,182556476,52.0,9276,118,27,0,12,36859813,"61,827",0,2965820,,1,2035,36859813,5K4W6rqBFWDnAN6FQUkS6x,29213961,Error: 429
3958,idfc,Idfc,blackbear,2014-10-26,TCACB1407069,4117,21.0,703008289,107737,27795750,65.0,0,8302787,460509,154879439,1202118262,224802094,13.0,24,4,5,0,1,136776071,"102,864",0,7920489,,1,4099,136776071,2cFrymmkijnjDg9SS92EPM,5021787,Error: 429
